query,intent
레몬 몇개 남아있나?.,5
레몬 몇개 남아있어요?.,5
레몬 몇개 남아있나요?.,5
레몬 몇개 남아있습니까?.,5
레몬 몇개 남아있습니까요?.,5
레몬 몇개나 남아있어?.,5
레몬 몇개나 남아있냐?.,5
레몬 몇개나 남아있어요?.,5
레몬 몇개나 남아있나요?.,5
레몬 몇개나 남아있습니까?.,5
레몬 몇개나 남아있습니까요?.,5
지금 레몬 있어?.,5
지금 레몬 있냐?.,5
지금 레몬 있나?.,5
지금 레몬 있어요?.,5
지금 레몬 있나요?.,5
지금 레몬 있습니까?.,5
지금 레몬 있습니까요?.,5
지금 레몬  몇개?.,5
지금 레몬 몇개 있어?.,5
지금 레몬 몇개 있냐?.,5
지금 레몬 몇개 있나?.,5
지금 레몬 몇개 있어요?.,5
지금 레몬 몇개 있나요?.,5
지금 레몬 몇개 있습니까?.,5
지금 레몬 몇개 있습니까요?.,5
지금 레몬 몇개나 있어?.,5
지금 레몬 몇개나 있냐?.,5
지금 레몬 몇개나 있나?.,5
지금 레몬 몇개나 있어요?.,5
지금 레몬 몇개나 있나요?.,5
지금 레몬 몇개나 있습니까?.,5
지금 레몬 몇개나 있습니까요?.,5
지금 레몬 남아있어?.,5
지금 레몬 남아있냐?.,5
지금 레몬 남아있나?.,5
지금 레몬 남아있어요?.,5
지금 레몬 남아있나요?.,5
지금 레몬 남아있습니까?.,5
지금 레몬 남아있습니까요?.,5
지금 레몬  몇개 남아?.,5
지금 레몬 몇개 남아있어?.,5
지금 레몬 몇개 남아있냐?.,5
지금 레몬 몇개 남아있나?.,5
지금 레몬 몇개 남아있어요?.,5
지금 레몬 몇개 남아있나요?.,5
지금 레몬 몇개 남아있습니까?.,5
지금 레몬 몇개 남아있습니까요?.,5
지금 레몬 몇개나 남아있어?.,5
지금 레몬 몇개나 남아있냐?.,5
지금 레몬 몇개나 남아있어요?.,5
지금 레몬 몇개나 남아있나요?.,5
지금 레몬 몇개나 남아있습니까?.,5
지금 레몬 몇개나 남아있습니까요?.,5
현재 레몬 있어?.,5
현재 레몬 있냐?.,5
현재 레몬 있나?.,5
현재 레몬 있어요?.,5
현재 레몬 있나요?.,5
현재 레몬 있습니까?.,5
현재 레몬 있습니까요?.,5
현재 레몬  몇개?.,5
현재 레몬 몇개 있어?.,5
현재 레몬 몇개 있냐?.,5
현재 레몬 몇개 있나?.,5
현재 레몬 몇개 있어요?.,5
현재 레몬 몇개 있나요?.,5
현재 레몬 몇개 있습니까?.,5
현재 레몬 몇개 있습니까요?.,5
현재 레몬 몇개나 있어?.,5
현재 레몬 몇개나 있냐?.,5
현재 레몬 몇개나 있나?.,5
현재 레몬 몇개나 있어요?.,5
현재 레몬 몇개나 있나요?.,5
현재 레몬 몇개나 있습니까?.,5
현재 레몬 몇개나 있습니까요?.,5
현재 레몬 남아있어?.,5
현재 레몬 남아있냐?.,5
현재 레몬 남아있나?.,5
현재 레몬 남아있어요?.,5
현재 레몬 남아있나요?.,5
현재 레몬 남아있습니까?.,5
현재 레몬 남아있습니까요?.,5
현재 레몬  몇개 남아?.,5
현재 레몬 몇개 남아있어?.,5
현재 레몬 몇개 남아있냐?.,5
현재 레몬 몇개 남아있나?.,5
현재 레몬 몇개 남아있어요?.,5
현재 레몬 몇개 남아있나요?.,5
현재 레몬 몇개 남아있습니까?.,5
현재 레몬 몇개 남아있습니까요?.,5
현재 레몬 몇개나 남아있어?.,5
현재 레몬 몇개나 남아있냐?.,5
현재 레몬 몇개나 남아있어요?.,5
현재 레몬 몇개나 남아있나요?.,5
현재 레몬 몇개나 남아있습니까?.,5
현재 레몬 몇개나 남아있습니까요?.,5
냉장고에 레몬 있어?.,5
냉장고에 레몬 있냐?.,5
냉장고에 레몬 있나?.,5
냉장고에 레몬 있어요?.,5
냉장고에 레몬 있나요?.,5
냉장고에 레몬 있습니까?.,5
냉장고에 레몬 있습니까요?.,5
냉장고에 레몬  몇개?.,5
냉장고에 레몬 몇개 있어?.,5
냉장고에 레몬 몇개 있냐?.,5
냉장고에 레몬 몇개 있나?.,5
냉장고에 레몬 몇개 있어요?.,5
냉장고에 레몬 몇개 있나요?.,5
냉장고에 레몬 몇개 있습니까?.,5
냉장고에 레몬 몇개 있습니까요?.,5
냉장고에 레몬 몇개나 있어?.,5
냉장고에 레몬 몇개나 있냐?.,5
냉장고에 레몬 몇개나 있나?.,5
냉장고에 레몬 몇개나 있어요?.,5
냉장고에 레몬 몇개나 있나요?.,5
냉장고에 레몬 몇개나 있습니까?.,5
냉장고에 레몬 몇개나 있습니까요?.,5
냉장고에 레몬 남아있어?.,5
냉장고에 레몬 남아있냐?.,5
냉장고에 레몬 남아있나?.,5
냉장고에 레몬 남아있어요?.,5
냉장고에 레몬 남아있나요?.,5
냉장고에 레몬 남아있습니까?.,5
냉장고에 레몬 남아있습니까요?.,5
냉장고에 레몬  몇개 남아?.,5
냉장고에 레몬 몇개 남아있어?.,5
냉장고에 레몬 몇개 남아있냐?.,5
냉장고에 레몬 몇개 남아있나?.,5
냉장고에 레몬 몇개 남아있어요?.,5
냉장고에 레몬 몇개 남아있나요?.,5
냉장고에 레몬 몇개 남아있습니까?.,5
냉장고에 레몬 몇개 남아있습니까요?.,5
냉장고에 레몬 몇개나 남아있어?.,5
냉장고에 레몬 몇개나 남아있냐?.,5
냉장고에 레몬 몇개나 남아있어요?.,5
냉장고에 레몬 몇개나 남아있나요?.,5
냉장고에 레몬 몇개나 남아있습니까?.,5
냉장고에 레몬 몇개나 남아있습니까요?.,5
지금 냉장고에 레몬 있어?.,5
지금 냉장고에 레몬 있냐?.,5
지금 냉장고에 레몬 있나?.,5
지금 냉장고에 레몬 있어요?.,5
지금 냉장고에 레몬 있나요?.,5
지금 냉장고에 레몬 있습니까?.,5
지금 냉장고에 레몬 있습니까요?.,5
지금 냉장고에 레몬  몇개?.,5
지금 냉장고에 레몬 몇개 있어?.,5
지금 냉장고에 레몬 몇개 있냐?.,5
지금 냉장고에 레몬 몇개 있나?.,5
지금 냉장고에 레몬 몇개 있어요?.,5
지금 냉장고에 레몬 몇개 있나요?.,5
지금 냉장고에 레몬 몇개 있습니까?.,5
지금 냉장고에 레몬 몇개 있습니까요?.,5
지금 냉장고에 레몬 몇개나 있어?.,5
지금 냉장고에 레몬 몇개나 있냐?.,5
지금 냉장고에 레몬 몇개나 있나?.,5
지금 냉장고에 레몬 몇개나 있어요?.,5
지금 냉장고에 레몬 몇개나 있나요?.,5
지금 냉장고에 레몬 몇개나 있습니까?.,5
지금 냉장고에 레몬 몇개나 있습니까요?.,5
지금 냉장고에 레몬 남아있어?.,5
지금 냉장고에 레몬 남아있냐?.,5
지금 냉장고에 레몬 남아있나?.,5
지금 냉장고에 레몬 남아있어요?.,5
지금 냉장고에 레몬 남아있나요?.,5
지금 냉장고에 레몬 남아있습니까?.,5
지금 냉장고에 레몬 남아있습니까요?.,5
지금 냉장고에 레몬  몇개 남아?.,5
지금 냉장고에 레몬 몇개 남아있어?.,5
지금 냉장고에 레몬 몇개 남아있냐?.,5
지금 냉장고에 레몬 몇개 남아있나?.,5
지금 냉장고에 레몬 몇개 남아있어요?.,5
지금 냉장고에 레몬 몇개 남아있나요?.,5
지금 냉장고에 레몬 몇개 남아있습니까?.,5
지금 냉장고에 레몬 몇개 남아있습니까요?.,5
지금 냉장고에 레몬 몇개나 남아있어?.,5
지금 냉장고에 레몬 몇개나 남아있냐?.,5
지금 냉장고에 레몬 몇개나 남아있어요?.,5
지금 냉장고에 레몬 몇개나 남아있나요?.,5
지금 냉장고에 레몬 몇개나 남아있습니까?.,5
지금 냉장고에 레몬 몇개나 남아있습니까요?.,5
현재 냉장고에 레몬 있어?.,5
현재 냉장고에 레몬 있냐?.,5
현재 냉장고에 레몬 있나?.,5
현재 냉장고에 레몬 있어요?.,5
현재 냉장고에 레몬 있나요?.,5
현재 냉장고에 레몬 있습니까?.,5
현재 냉장고에 레몬 있습니까요?.,5
현재 냉장고에 레몬  몇개?.,5
현재 냉장고에 레몬 몇개 있어?.,5
현재 냉장고에 레몬 몇개 있냐?.,5
현재 냉장고에 레몬 몇개 있나?.,5
현재 냉장고에 레몬 몇개 있어요?.,5
현재 냉장고에 레몬 몇개 있나요?.,5
현재 냉장고에 레몬 몇개 있습니까?.,5
현재 냉장고에 레몬 몇개 있습니까요?.,5
현재 냉장고에 레몬 몇개나 있어?.,5
현재 냉장고에 레몬 몇개나 있냐?.,5
현재 냉장고에 레몬 몇개나 있나?.,5
현재 냉장고에 레몬 몇개나 있어요?.,5
현재 냉장고에 레몬 몇개나 있나요?.,5
현재 냉장고에 레몬 몇개나 있습니까?.,5
현재 냉장고에 레몬 몇개나 있습니까요?.,5
현재 냉장고에 레몬 남아있어?.,5
현재 냉장고에 레몬 남아있냐?.,5
현재 냉장고에 레몬 남아있나?.,5
현재 냉장고에 레몬 남아있어요?.,5
현재 냉장고에 레몬 남아있나요?.,5
현재 냉장고에 레몬 남아있습니까?.,5
현재 냉장고에 레몬 남아있습니까요?.,5
현재 냉장고에 레몬  몇개 남아?.,5
현재 냉장고에 레몬 몇개 남아있어?.,5
현재 냉장고에 레몬 몇개 남아있냐?.,5
현재 냉장고에 레몬 몇개 남아있나?.,5
현재 냉장고에 레몬 몇개 남아있어요?.,5
현재 냉장고에 레몬 몇개 남아있나요?.,5
현재 냉장고에 레몬 몇개 남아있습니까?.,5
현재 냉장고에 레몬 몇개 남아있습니까요?.,5
현재 냉장고에 레몬 몇개나 남아있어?.,5
현재 냉장고에 레몬 몇개나 남아있냐?.,5
현재 냉장고에 레몬 몇개나 남아있어요?.,5
현재 냉장고에 레몬 몇개나 남아있나요?.,5
현재 냉장고에 레몬 몇개나 남아있습니까?.,5
현재 냉장고에 레몬 몇개나 남아있습니까요?.,5
냉장고 안에 레몬 있어?.,5
냉장고 안에 레몬 있냐?.,5
냉장고 안에 레몬 있나?.,5
냉장고 안에 레몬 있어요?.,5
냉장고 안에 레몬 있나요?.,5
냉장고 안에 레몬 있습니까?.,5
냉장고 안에 레몬 있습니까요?.,5
냉장고 안에 레몬  몇개?.,5
냉장고 안에 레몬 몇개 있어?.,5
냉장고 안에 레몬 몇개 있냐?.,5
냉장고 안에 레몬 몇개 있나?.,5
냉장고 안에 레몬 몇개 있어요?.,5
냉장고 안에 레몬 몇개 있나요?.,5
냉장고 안에 레몬 몇개 있습니까?.,5
냉장고 안에 레몬 몇개 있습니까요?.,5
냉장고 안에 레몬 몇개나 있어?.,5
냉장고 안에 레몬 몇개나 있냐?.,5
냉장고 안에 레몬 몇개나 있나?.,5
냉장고 안에 레몬 몇개나 있어요?.,5
냉장고 안에 레몬 몇개나 있나요?.,5
냉장고 안에 레몬 몇개나 있습니까?.,5
냉장고 안에 레몬 몇개나 있습니까요?.,5
냉장고 안에 레몬 남아있어?.,5
냉장고 안에 레몬 남아있냐?.,5
냉장고 안에 레몬 남아있나?.,5
냉장고 안에 레몬 남아있어요?.,5
냉장고 안에 레몬 남아있나요?.,5
냉장고 안에 레몬 남아있습니까?.,5
냉장고 안에 레몬 남아있습니까요?.,5
냉장고 안에 레몬  몇개 남아?.,5
냉장고 안에 레몬 몇개 남아있어?.,5
냉장고 안에 레몬 몇개 남아있냐?.,5
냉장고 안에 레몬 몇개 남아있나?.,5
냉장고 안에 레몬 몇개 남아있어요?.,5
냉장고 안에 레몬 몇개 남아있나요?.,5
냉장고 안에 레몬 몇개 남아있습니까?.,5
냉장고 안에 레몬 몇개 남아있습니까요?.,5
냉장고 안에 레몬 몇개나 남아있어?.,5
냉장고 안에 레몬 몇개나 남아있냐?.,5
냉장고 안에 레몬 몇개나 남아있어요?.,5
냉장고 안에 레몬 몇개나 남아있나요?.,5
냉장고 안에 레몬 몇개나 남아있습니까?.,5
냉장고 안에 레몬 몇개나 남아있습니까요?.,5
지금 냉장고 안에 레몬 있어?.,5
지금 냉장고 안에 레몬 있냐?.,5
지금 냉장고 안에 레몬 있나?.,5
지금 냉장고 안에 레몬 있어요?.,5
지금 냉장고 안에 레몬 있나요?.,5
지금 냉장고 안에 레몬 있습니까?.,5
지금 냉장고 안에 레몬 있습니까요?.,5
지금 냉장고 안에 레몬  몇개?.,5
지금 냉장고 안에 레몬 몇개 있어?.,5
지금 냉장고 안에 레몬 몇개 있냐?.,5
지금 냉장고 안에 레몬 몇개 있나?.,5
지금 냉장고 안에 레몬 몇개 있어요?.,5
지금 냉장고 안에 레몬 몇개 있나요?.,5
지금 냉장고 안에 레몬 몇개 있습니까?.,5
지금 냉장고 안에 레몬 몇개 있습니까요?.,5
지금 냉장고 안에 레몬 몇개나 있어?.,5
지금 냉장고 안에 레몬 몇개나 있냐?.,5
지금 냉장고 안에 레몬 몇개나 있나?.,5
지금 냉장고 안에 레몬 몇개나 있어요?.,5
지금 냉장고 안에 레몬 몇개나 있나요?.,5
지금 냉장고 안에 레몬 몇개나 있습니까?.,5
지금 냉장고 안에 레몬 몇개나 있습니까요?.,5
지금 냉장고 안에 레몬 남아있어?.,5
지금 냉장고 안에 레몬 남아있냐?.,5
지금 냉장고 안에 레몬 남아있나?.,5
지금 냉장고 안에 레몬 남아있어요?.,5
지금 냉장고 안에 레몬 남아있나요?.,5
지금 냉장고 안에 레몬 남아있습니까?.,5
지금 냉장고 안에 레몬 남아있습니까요?.,5
지금 냉장고 안에 레몬  몇개 남아?.,5
지금 냉장고 안에 레몬 몇개 남아있어?.,5
지금 냉장고 안에 레몬 몇개 남아있냐?.,5
지금 냉장고 안에 레몬 몇개 남아있나?.,5
지금 냉장고 안에 레몬 몇개 남아있어요?.,5
지금 냉장고 안에 레몬 몇개 남아있나요?.,5
지금 냉장고 안에 레몬 몇개 남아있습니까?.,5
지금 냉장고 안에 레몬 몇개 남아있습니까요?.,5
지금 냉장고 안에 레몬 몇개나 남아있어?.,5
지금 냉장고 안에 레몬 몇개나 남아있냐?.,5
지금 냉장고 안에 레몬 몇개나 남아있어요?.,5
지금 냉장고 안에 레몬 몇개나 남아있나요?.,5
지금 냉장고 안에 레몬 몇개나 남아있습니까?.,5
지금 냉장고 안에 레몬 몇개나 남아있습니까요?.,5
현재 냉장고 안에 레몬 있어?.,5
현재 냉장고 안에 레몬 있냐?.,5
현재 냉장고 안에 레몬 있나?.,5
현재 냉장고 안에 레몬 있어요?.,5
현재 냉장고 안에 레몬 있나요?.,5
현재 냉장고 안에 레몬 있습니까?.,5
현재 냉장고 안에 레몬 있습니까요?.,5
현재 냉장고 안에 레몬  몇개?.,5
현재 냉장고 안에 레몬 몇개 있어?.,5
현재 냉장고 안에 레몬 몇개 있냐?.,5
현재 냉장고 안에 레몬 몇개 있나?.,5
현재 냉장고 안에 레몬 몇개 있어요?.,5
현재 냉장고 안에 레몬 몇개 있나요?.,5
현재 냉장고 안에 레몬 몇개 있습니까?.,5
현재 냉장고 안에 레몬 몇개 있습니까요?.,5
현재 냉장고 안에 레몬 몇개나 있어?.,5
현재 냉장고 안에 레몬 몇개나 있냐?.,5
현재 냉장고 안에 레몬 몇개나 있나?.,5
현재 냉장고 안에 레몬 몇개나 있어요?.,5
현재 냉장고 안에 레몬 몇개나 있나요?.,5
현재 냉장고 안에 레몬 몇개나 있습니까?.,5
현재 냉장고 안에 레몬 몇개나 있습니까요?.,5
현재 냉장고 안에 레몬 남아있어?.,5
현재 냉장고 안에 레몬 남아있냐?.,5
현재 냉장고 안에 레몬 남아있나?.,5
현재 냉장고 안에 레몬 남아있어요?.,5
현재 냉장고 안에 레몬 남아있나요?.,5
현재 냉장고 안에 레몬 남아있습니까?.,5
현재 냉장고 안에 레몬 남아있습니까요?.,5
현재 냉장고 안에 레몬  몇개 남아?.,5
현재 냉장고 안에 레몬 몇개 남아있어?.,5
현재 냉장고 안에 레몬 몇개 남아있냐?.,5
현재 냉장고 안에 레몬 몇개 남아있나?.,5
현재 냉장고 안에 레몬 몇개 남아있어요?.,5
현재 냉장고 안에 레몬 몇개 남아있나요?.,5
현재 냉장고 안에 레몬 몇개 남아있습니까?.,5
현재 냉장고 안에 레몬 몇개 남아있습니까요?.,5
현재 냉장고 안에 레몬 몇개나 남아있어?.,5
현재 냉장고 안에 레몬 몇개나 남아있냐?.,5
현재 냉장고 안에 레몬 몇개나 남아있어요?.,5
현재 냉장고 안에 레몬 몇개나 남아있나요?.,5
현재 냉장고 안에 레몬 몇개나 남아있습니까?.,5
현재 냉장고 안에 레몬 몇개나 남아있습니까요?.,5
냉장고 속에 레몬 있어?.,5
냉장고 속에 레몬 있냐?.,5
냉장고 속에 레몬 있나?.,5
냉장고 속에 레몬 있어요?.,5
냉장고 속에 레몬 있나요?.,5
냉장고 속에 레몬 있습니까?.,5
냉장고 속에 레몬 있습니까요?.,5
냉장고 속에 레몬  몇개?.,5
냉장고 속에 레몬 몇개 있어?.,5
냉장고 속에 레몬 몇개 있냐?.,5
냉장고 속에 레몬 몇개 있나?.,5
냉장고 속에 레몬 몇개 있어요?.,5
냉장고 속에 레몬 몇개 있나요?.,5
냉장고 속에 레몬 몇개 있습니까?.,5
냉장고 속에 레몬 몇개 있습니까요?.,5
냉장고 속에 레몬 몇개나 있어?.,5
냉장고 속에 레몬 몇개나 있냐?.,5
냉장고 속에 레몬 몇개나 있나?.,5
냉장고 속에 레몬 몇개나 있어요?.,5
냉장고 속에 레몬 몇개나 있나요?.,5
냉장고 속에 레몬 몇개나 있습니까?.,5
냉장고 속에 레몬 몇개나 있습니까요?.,5
냉장고 속에 레몬 남아있어?.,5
냉장고 속에 레몬 남아있냐?.,5
냉장고 속에 레몬 남아있나?.,5
냉장고 속에 레몬 남아있어요?.,5
냉장고 속에 레몬 남아있나요?.,5
냉장고 속에 레몬 남아있습니까?.,5
냉장고 속에 레몬 남아있습니까요?.,5
냉장고 속에 레몬  몇개 남아?.,5
냉장고 속에 레몬 몇개 남아있어?.,5
냉장고 속에 레몬 몇개 남아있냐?.,5
냉장고 속에 레몬 몇개 남아있나?.,5
냉장고 속에 레몬 몇개 남아있어요?.,5
냉장고 속에 레몬 몇개 남아있나요?.,5
